obj_id,oid,link_bibcode,ra,dec,coo_bibcode,parallax,parallax_err,parallax_bibcode,pmra,pmdec,pm_err,pm_bibcode,radvel,radvel_err,rvz_bibcode,ids,EDR3 id,DR2 id,TIC
2MASS J00554649+8454427,302972,2018AJ....156..142D,13.94401471334,84.91188426321,2020yCat.1350....0G,0.2391,0.012299999594688416,2020yCat.1350....0G,-1.331,1.105,3.0,2020yCat.1350....0G,-21.8,0.20000000298023224,2018AJ....156..142D,Gaia EDR3 573739430961706880|TIC 461620391|2MASS J00554649+8454427|Cl* NGC  188    DGV      29|Cl* NGC  188    PKM    9311|Cl* NGC  188    SMV   11492|Gaia DR2 573739430961706880,573739430961706880,573739430961706880,461620391
Cl* NGC 188 SMV 11612,4927260,2018AJ....156..142D,14.057890218550002,84.83862233128,2020yCat.1350....0G,1.6117,0.01769999973475933,2020yCat.1350....0G,-7.905,0.309,3.0,2020yCat.1350....0G,-56.7,0.0,2018AJ....156..142D,Gaia EDR3 573738571968249856|TIC 461620359|Cl* NGC  188    SMV   11612|Gaia DR2 573738571968249856|2MASS J00561381+8450190,573738571968249856,573738571968249856,461620359
Cl* NGC 188 SMV 11585,304433,2018AJ....156..142D,14.094064211619997,84.99952695195,2020yCat.1350....0G,2.5678,0.010900000110268593,2020yCat.1350....0G,-0.276,8.795,3.0,2020yCat.1350....0G,10.0,0.0,2018AJ....156..142D,Gaia EDR3 573741591328511104|TIC 461620444|Cl* NGC  188    SMV   11585|2MASS J00562255+8459582|Cl* NGC  188    DGV      85|Cl* NGC  188    PKM    9284|Cl* NGC  188     MT      70|Gaia DR2 573741591328511104,573741591328511104,573741591328511104,461620444
Cl* NGC 188 PKM 1933,4927204,2018AJ....156..142D,14.395282048959999,85.71191781728,2020yCat.1350....0G,2.5561,0.013100000098347664,2020yCat.1350....0G,21.356,-15.077,3.0,2020yCat.1350....0G,-49.0,0.30000001192092896,2018AJ....156..142D,Gaia EDR3 574069112651800192|TIC 461620863|Cl* NGC  188    PKM    1933|Cl* NGC  188    SMV   11543|2MASS J00573487+8542430|Gaia DR2 574069112651800192,574069112651800192,574069112651800192,461620863
Cl* NGC 188 SMV 11889,4927460,2018AJ....156..142D,14.40530496876,84.88119489925,2020yCat.1350....0G,1.6457,0.012000000104308128,2020yCat.1350....0G,-17.128,-2.83,3.0,2020yCat.1350....0G,-56.0,0.699999988079071,2018AJ....156..142D,Gaia EDR3 573739087364442240|TIC 461620380|Cl* NGC  188    SMV   11889|2MASS J00573719+8452524|Gaia DR2 573739087364442240,573739087364442240,573739087364442240,461620380
Cl* NGC 188 SMV 11861,304438,2018AJ....156..142D,14.449882071189998,85.04137254809,2020yCat.1350....0G,1.2675,0.013100000098347664,2020yCat.1350....0G,-13.17,7.969,3.0,2020yCat.1350....0G,-88.4,,2008AJ....135.2264G,Gaia EDR3 573747608579525888|TIC 461620475|Cl* NGC  188    SMV   11861|2MASS J00574795+8502290|Cl* NGC  188    DGV      86|Cl* NGC  188    PKM    9346|Gaia DR2 573747608579525888,573747608579525888,573747608579525888,461620475
Cl* NGC 188 SMV 11767,303649,2018AJ....156..142D,14.56742291308,85.48253313108,2020yCat.1350....0G,2.3123,0.03929999843239784,2020yCat.1350....0G,8.48,6.589,3.0,2020yCat.1350....0G,-26.0,0.20000000298023224,2018AJ....156..142D,Gaia EDR3 573784339139761536|TIC 461625984|Cl* NGC  188    SMV   11767|2MASS J00581608+8528569|Cl* NGC  188    DGV    1741|Cl* NGC  188    PKM    2022|UCAC4 878-000457|Gaia DR2 573784339139761536,573784339139761536,573784339139761536,461625984
Cl* NGC 188 PKM 1947,4927313,2018AJ....156..142D,14.57038000365,85.67180320596,2020yCat.1350....0G,0.6062,0.011900000274181366,2020yCat.1350....0G,-2.297,-0.921,3.0,2020yCat.1350....0G,-42.6667,0.07100000232458115,2019A&A...623A..80C,Gaia EDR3 574068627319613696|TIC 461626065|Cl* NGC  188    PKM    1947|Cl* NGC  188    SMV   11685|2MASS J00581691+8540183|Gaia DR2 574068627319613696,574068627319613696,574068627319613696,461626065
Cl* NGC 188 SMV 12179,304439,2018AJ....156..142D,14.800647683549997,84.97442902393,2020yCat.1350....0G,0.3621,0.010400000028312206,2020yCat.1350....0G,-1.645,1.765,3.0,2020yCat.1350....0G,-210.7,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573744206965441664|TIC 461625689|Cl* NGC  188    SMV   12179|2MASS J00591212+8458279|Cl* NGC  188    DGV      32|Cl* NGC  188    PKM    9361|Gaia DR2 573744206965441664,573744206965441664,573744206965441664,461625689
Cl* NGC 188 DGV 1751,303665,2018AJ....156..142D,14.802782485509999,85.49280891413,2020yCat.1350....0G,2.0822,0.01360000018030405,2020yCat.1350....0G,6.767,-16.246,3.0,2020yCat.1350....0G,-1.1,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573784476578714368|TIC 461625989|2MASS J00591266+8529340|Cl* NGC  188    DGV    1751|Cl* NGC  188    PKM    2125|Cl* NGC  188    SMV   11932|Gaia DR2 573784476578714368,573784476578714368,573784476578714368,461625989
Cl* NGC 188 SMV 12215,304437,2018AJ....156..142D,14.892224773130003,85.05233528948,2020yCat.1350....0G,1.5548,0.012900000438094139,2020yCat.1350....0G,8.106,-5.785,3.0,2020yCat.1350....0G,-89.6,0.8999999761581421,2018AJ....156..142D,Gaia EDR3 573747844800892416|TIC 461625734|Cl* NGC  188    SMV   12215|2MASS J00593409+8503084|Cl* NGC  188    DGV      87|Cl* NGC  188    PKM    9335|Gaia DR2 573747844800892416,573747844800892416,573747844800892416,461625734
2MASS J00595090+8450392,303441,2018AJ....156..142D,14.962388350330004,84.84420161893,2020yCat.1350....0G,1.5005,0.011300000362098217,2020yCat.1350....0G,0.96,-0.552,3.0,2020yCat.1350....0G,-3.7,0.0,2018AJ....156..142D,Gaia EDR3 573735788830291456|TIC 461625613|2MASS J00595090+8450392|GSC 04619-01491|TYC 4619-1491-1|Cl* NGC  188    SMV   12368|Gaia DR1 573735784532730752|Gaia DR2 573735784532730752,573735788830291456,573735784532730752,461625613
2MASS J01000342+8452559,303437,2018AJ....156..142D,15.014542881949998,84.88221418778,2020yCat.1350....0G,0.58,0.011800000444054604,2020yCat.1350....0G,1.37,0.425,3.0,2020yCat.1350....0G,-47.9,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573737472456740096|TIC 461625638|2MASS J01000342+8452559|GSC 04619-01179|TYC 4619-1179-1|Cl* NGC  188    SMV   12397|Gaia DR1 573737468159909632|Gaia DR2 573737472456740096,573737472456740096,573737472456740096,461625638
Cl* NGC 188 SMV 12099,303657,2018AJ....156..142D,15.095164786129999,85.5867563218,2020yCat.1350....0G,0.183,0.01600000075995922,2020yCat.1350....0G,-1.183,0.336,3.0,2020yCat.1350....0G,-104.8,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573786675601966592|TIC 461626029|Cl* NGC  188    SMV   12099|2MASS J01002279+8535123|Cl* NGC  188    DGV    1771|Cl* NGC  188    PKM    2079|Gaia DR2 573786675601966592,573786675601966592,573786675601966592,461626029
2MASS J01003483+8503198,302971,2018AJ....156..142D,15.145264487149998,85.05551089572,2020yCat.1350....0G,0.5209,0.013299999758601189,2020yCat.1350....0G,-2.394,-0.989,3.0,2020yCat.1350....0G,-42.0,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573746405988988544|TIC 461625737|Cl* NGC  188    SMV   12412|2MASS J01003483+8503198|Cl* NGC  188    DGV      20|Cl* NGC  188    PKM    9401|Gaia DR2 573746405988988544,573746405988988544,573746405988988544,461625737
Cl* NGC 188 SMV 12667,4927995,2018AJ....156..142D,15.36768344136,84.94009308464,2020yCat.1350....0G,1.0618,0.014399999752640724,2020yCat.1350....0G,13.266,6.614,3.0,2020yCat.1350....0G,-53.3,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573743859071244928|TIC 461625666|Cl* NGC  188    SMV   12667|2MASS J01012824+8456243|Gaia DR2 573743859071244928,573743859071244928,573743859071244928,461625666
Cl* NGC 188 SMV 12506,304250,2018AJ....156..142D,15.397499000749999,85.25276351191,2020yCat.1350....0G,0.2669,0.010900000110268593,2020yCat.1350....0G,-2.958,-0.163,3.0,2020yCat.1350....0G,-80.2,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573774271736456832|TIC 461625866|Cl* NGC  188    SMV   12506|2MASS J01013538+8515100|Cl* NGC  188    DGV     358|Cl* NGC  188    PKM    6619|Cl* NGC  188     MT      64|Gaia DR2 573774271736456832,573774271736456832,573774271736456832,461625866
2MASS J01013568+8522254,303162,2018AJ....156..142D,15.39874881252,85.37372966888,2020yCat.1350....0G,0.5416,0.017100000753998756,2020yCat.1350....0G,-2.41,-0.885,3.0,2020yCat.1350....0G,-50.5,7.099999904632568,2018AJ....156..142D,Gaia EDR3 573782621152860416|TIC 461625911|Cl* NGC  188    SMV   12445|2MASS J01013568+8522254|Cl* NGC  188    DGV    1223|Cl* NGC  188    PKM    6586|SBC9 3181|Gaia DR2 573782621152860416,573782621152860416,573782621152860416,461625911
Cl* NGC 188 SMV 12324,303667,2018AJ....156..142D,15.43251361367,85.59996651733,2020yCat.1350....0G,1.2423,0.010599999688565731,2020yCat.1350....0G,12.365,-1.513,3.0,2020yCat.1350....0G,-4.6,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573880271529081088|TIC 461626039|Cl* NGC  188    SMV   12324|2MASS J01014374+8535599|Cl* NGC  188    DGV    1764|Cl* NGC  188    PKM    2156|Gaia DR2 573880271529081088,573880271529081088,573880271529081088,461626039
2MASS J01015206+8506329,304254,2018AJ....156..142D,15.466914449349996,85.10910625756,2020yCat.1350....0G,0.5373,0.013399999588727951,2020yCat.1350....0G,-2.369,-0.915,3.0,2020yCat.1350....0G,-42.1,0.0,2018AJ....156..142D,Gaia EDR3 573746921384744448|TIC 461625776|Cl* NGC  188    SMV   12652|2MASS J01015206+8506329|Cl* NGC  188    DGV     337|Cl* NGC  188    PKM    6687|TYC 4619-589-1|Gaia DR1 573746917087954688|Gaia DR2 573746921384744448,573746921384744448,573746921384744448,461625776
2MASS J01025280+8517563,304247,2018AJ....156..142D,15.719996887839997,85.29893939687,2020yCat.1350....0G,0.5373,0.010400000028312206,2020yCat.1350....0G,-2.45,-0.897,3.0,2020yCat.1350....0G,-42.075,0.06880000233650208,2019A&A...623A..80C,Gaia EDR3 573776294664255104|TIC 461627758|Cl* NGC  188    SMV   12729|2MASS J01025280+8517563|Cl* NGC  188    DGV    1182|Cl* NGC  188    PKM    6602|Gaia DR2 573776294664255104,573776294664255104,573776294664255104,461627758
Cl* NGC 188 SMV 12942,304266,2018AJ....156..142D,16.00976847384,85.28311081975,2020yCat.1350....0G,0.4949,0.008999999612569809,2020yCat.1350....0G,0.451,3.984,3.0,2020yCat.1350....0G,-14.9,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573773275304410496|TIC 461627744|Cl* NGC  188    SMV   12942|2MASS J01040237+8516593|Cl* NGC  188    DGV    1183|Cl* NGC  188    PKM    6763|Gaia DR2 573773275304410496,573773275304410496,573773275304410496,461627744
Cl* NGC 188 SMV 13310,4928330,2018AJ....156..142D,16.20543319297,84.93252216195,2020yCat.1350....0G,0.4241,0.011500000022351742,2020yCat.1350....0G,-1.45,1.05,3.0,2020yCat.1350....0G,-101.9,0.20000000298023224,2018AJ....156..142D,Gaia EDR3 573743313612255616|TIC 461627538|Cl* NGC  188    SMV   13310|2MASS J01044930+8455570|Gaia DR2 573743313612255616,573743313612255616,573743313612255616,461627538
Cl* NGC 188 SMV 12890,303261,2018AJ....156..142D,16.215896272240002,85.59625734595,2020yCat.1350....0G,0.0266,0.01600000075995922,2020yCat.1350....0G,-0.361,0.165,3.0,2020yCat.1350....0G,-104.9,4.099999904632568,2018AJ....156..142D,Gaia EDR3 573879549974576384|TIC 461627929|Cl* NGC  188    SMV   12890|2MASS J01045184+8535464|Cl* NGC  188    DGV    1729|Gaia DR2 573879549974576384,573879549974576384,573879549974576384,461627929
2MASS J01051495+8448210,11899699,2018AJ....156..142D,16.312344775519996,84.80585819829,2020yCat.1350....0G,0.2492,0.028300000354647636,2020yCat.1350....0G,1.753,2.396,3.0,2020yCat.1350....0G,-60.6,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573724312676963584|TIC 461627466|2MASS J01051495+8448210|Gaia DR2 573724312676963584,573724312676963584,573724312676963584,461627466
Cl* NGC 188 PKM 6908,303429,2018AJ....156..142D,16.431405545410005,85.24473990818,2020yCat.1350....0G,2.5421,0.01269999984651804,2020yCat.1350....0G,15.303,1.808,3.0,2020yCat.1350....0G,-11.3,0.30000001192092896,2018AJ....156..142D,Gaia EDR3 573772622469019904|TIC 461627722|2MASS J01054356+8514412|GSC 04619-00500|TYC 4619-500-1|Cl* NGC  188    PKM    6908|Cl* NGC  188    SMV   13273|Gaia DR2 573772622469019904|Gaia DR1 573772618172251008,573772622469019904,573772622469019904,461627722
2MASS J01073954+8504072,14890921,2018AJ....156..142D,16.91462924721,85.06866980686,2020yCat.1350....0G,0.7086,0.019999999552965164,2020yCat.1350....0G,1.331,-4.964,3.0,2020yCat.1350....0G,1.4,1.399999976158142,2018AJ....156..142D,Gaia EDR3 573757366745222016|TIC 461631890|Gaia DR2 573757366745222016|2MASS J01073954+8504072,573757366745222016,573757366745222016,461631890
2MASS J01082326+8457027,11863759,2018AJ....156..142D,17.096882048039998,84.95077417841,2020yCat.1350....0G,0.133,0.011699999682605267,2020yCat.1350....0G,-1.038,0.434,3.0,2020yCat.1350....0G,-119.2,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573733001394470144|TIC 461631826|2MASS J01082326+8457027|Gaia DR2 573733001394470144,573733001394470144,573733001394470144,461631826
2MASS J01083610+8504122,11863760,2018AJ....156..142D,17.15031266311,85.07004622757,2020yCat.1350....0G,0.7646,0.012000000104308128,2020yCat.1350....0G,-5.645,2.799,3.0,2020yCat.1350....0G,-46.4,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573757263666007040|TIC 461631891|2MASS J01083610+8504122|Gaia DR2 573757263666007040,573757263666007040,573757263666007040,461631891
2MASS J01111089+8517361,11863762,2018AJ....156..142D,17.795301482469995,85.29329449378,2020yCat.1350....0G,0.4352,0.01119999960064888,2020yCat.1350....0G,5.182,-1.746,3.0,2020yCat.1350....0G,-102.6,0.10000000149011612,2018AJ....156..142D,Gaia EDR3 573766712594014208|TIC 461631994|2MASS J01111089+8517361|Gaia DR2 573766712594014208,573766712594014208,573766712594014208,461631994
Gaia EDR3 573550482464869248,14748450,2018A&A...616A..10G,11.629262777199997,84.77862134414,2020yCat.1350....0G,0.3847,0.1143999993801117,2020yCat.1350....0G,-2.131,-0.979,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573550482464869248|Gaia DR2 573550482464869248,573550482464869248,573550482464869248,nan
Gaia EDR3 573551685055772544,14748451,2018A&A...616A..10G,12.515640648399998,84.84479179395,2020yCat.1350....0G,0.3824,0.19850000739097595,2020yCat.1350....0G,-1.341,0.094,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573551685055772544|Gaia DR2 573551685055772544,573551685055772544,573551685055772544,nan
Cl* NGC 188 PKM 7916,4923422,2018A&A...616A..10G,9.11064590094,85.11362244356,2020yCat.1350....0G,0.8316,0.21170000731945038,2020yCat.1350....0G,-2.134,-1.674,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573570857788817024|Cl* NGC  188    PKM    7916|Cl* NGC  188    SMV    3314|Gaia DR2 573570857788817024,573570857788817024,573570857788817024,nan
Gaia EDR3 573545706461139456,14748452,2018A&A...616A..10G,10.387109112400001,84.69476129324,2020yCat.1350....0G,1.2135,0.3596999943256378,2020yCat.1350....0G,-0.405,-0.162,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573545706461139456|Gaia DR2 573545706461139456,573545706461139456,573545706461139456,nan
Cl* NGC 188 PKM 2603,4921951,2018A&A...616A..10G,6.1128501632,85.16839573384,2020yCat.1350....0G,0.5586,0.15150000154972076,2020yCat.1350....0G,-2.069,-1.291,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573620541970521856|TIC 461592075|Cl* NGC  188    PKM    2603|Cl* NGC  188    SMV     182|2MASS J00242675+8510062|Gaia DR2 573620541970521856,573620541970521856,573620541970521856,461592075
Cl* NGC 188 PKM 3624,4923010,2018A&A...616A..10G,8.529919754010002,85.13452785981,2020yCat.1350....0G,0.5436,0.07259999960660934,2020yCat.1350....0G,-2.51,-1.177,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573571171321808512|Cl* NGC  188    PKM    3624|Cl* NGC  188    SMV    2549|Gaia DR2 573571171321808512,573571171321808512,573571171321808512,nan
Cl* NGC 188 DGV 1134,303730,2018A&A...616A..10G,7.13863851816,85.19899313876,2020yCat.1350....0G,0.5346,0.019099999219179153,2020yCat.1350....0G,-2.277,-1.166,3.0,2020yCat.1350....0G,-42.16,,2008AJ....135.2264G,Gaia EDR3 573575397572493312|TIC 461593840|2MASS J00283327+8511563|Cl* NGC  188    DGV    1134|Cl* NGC  188    PKM    2895|Cl* NGC  188    SMV    1014|Gaia DR2 573575397572493312,573575397572493312,573575397572493312,461593840
Cl* NGC 188 PKM 7735,4923393,2018A&A...616A..10G,9.12247195507,85.02535541033,2020yCat.1350....0G,0.4976,0.10239999741315842,2020yCat.1350....0G,-2.305,-1.248,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573569380321102464|TIC 461597261|Cl* NGC  188    PKM    7735|Cl* NGC  188    SMV    3251|2MASS J00362937+8501312|Gaia DR2 573569380321102464,573569380321102464,573569380321102464,461597261
Cl* NGC 188 DGV 1074,303733,2018A&A...616A..10G,7.319253215200001,85.13018192327,2020yCat.1350....0G,0.5538,0.023600000888109207,2020yCat.1350....0G,-2.325,-1.212,3.0,2020yCat.1350....0G,-42.1,,2008AJ....135.2264G,Gaia EDR3 573574607298514560|TIC 461593804|2MASS J00291662+8507485|Cl* NGC  188    DGV    1074|Cl* NGC  188    PKM    2921|Cl* NGC  188    SMV    1121|Gaia DR2 573574607298514560,573574607298514560,573574607298514560,461593804
Cl* NGC 188 PKM 3193,4923107,2018A&A...616A..10G,8.661706791879999,85.14448653381,2020yCat.1350....0G,0.5317,0.07800000160932541,2020yCat.1350....0G,-2.218,-1.008,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573571205684417920|TIC 461595542|Cl* NGC  188    PKM    3193|Cl* NGC  188    SMV    2742|2MASS J00343901+8508405|Gaia DR2 573571205684417920,573571205684417920,573571205684417920,461595542
Cl* NGC 188 DGV 1049,303747,2018A&A...616A..10G,7.961635494110001,85.13324539765,2020yCat.1350....0G,0.5586,0.01489999983459711,2020yCat.1350....0G,-2.29,-1.325,3.0,2020yCat.1350....0G,-41.93,0.11999999731779099,2018yCat.1345....0G,Gaia EDR3 573573885744009984|TIC 461595536|2MASS J00315075+8507596|Cl* NGC  188    DGV    1049|Cl* NGC  188    PKM    3037|Cl* NGC  188    UMK      20|Cl* NGC  188    SMV    1840|GEN# +2.01885020|TYC 4619-434-1|Gaia DR1 573573881445497600|Gaia DR2 573573885744009984,573573885744009984,573573885744009984,461595536
Cl* NGC 188 PKM 7704,4923211,2018A&A...616A..10G,8.85973682088,85.07817538393,2020yCat.1350....0G,0.3891,0.2583000063896179,2020yCat.1350....0G,-2.231,-0.896,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573570376752441728|Cl* NGC  188    PKM    7704|Cl* NGC  188    SMV    2947|Gaia DR2 573570376752441728,573570376752441728,573570376752441728,nan
Cl* NGC 188 DGV 894,304317,2018A&A...616A..10G,8.51392612978,85.09098235404,2020yCat.1350....0G,0.5078,0.02630000002682209,2020yCat.1350....0G,-2.241,-1.141,3.0,2020yCat.1350....0G,-42.73,,2008AJ....135.2264G,Gaia EDR3 573570621568869760|TIC 461595512|2MASS J00340333+8505276|Cl* NGC  188    DGV     894|Cl* NGC  188    PKM    7571|Cl* NGC  188    SMV    2483|Gaia DR2 573570621568869760,573570621568869760,573570621568869760,461595512
Cl* NGC 188 PKM 3647,4922015,2018A&A...616A..10G,6.39484491934,85.11545927356,2020yCat.1350....0G,0.8211,0.2290000021457672,2020yCat.1350....0G,-0.642,0.719,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573619824714070912|Cl* NGC  188    PKM    3647|Cl* NGC  188    SMV     284|Gaia DR2 573619824714070912,573619824714070912,573619824714070912,nan
Cl* NGC 188 PKM 2615,4921950,2018A&A...616A..10G,6.1429340287,85.14269116312,2020yCat.1350....0G,0.5127,0.03350000083446503,2020yCat.1350....0G,-2.281,-1.314,3.0,2020yCat.1350....0G,-41.69,,2008AJ....135.2264G,Gaia EDR3 573620065232233472|TIC 461592052|Cl* NGC  188    PKM    2615|Cl* NGC  188    SMV     181|2MASS J00243435+8508337|Gaia DR2 573620065232233472,573620065232233472,573620065232233472,461592052
Gaia EDR3 573545534662757504,14748453,2018A&A...616A..10G,10.732953309660001,84.68280772442,2020yCat.1350....0G,0.5234,0.27149999141693115,2020yCat.1350....0G,-2.243,-1.435,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573545534662757504|Gaia DR2 573545534662757504,573545534662757504,573545534662757504,nan
Cl* NGC 188 PKM 7945,4923715,2018A&A...616A..10G,9.53509968875,85.07687546732,2020yCat.1350....0G,0.611,0.062199998646974564,2020yCat.1350....0G,-2.386,-1.108,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573570003093582592|TIC 461597299|Cl* NGC  188    PKM    7945|Cl* NGC  188    SMV    3924|2MASS J00380838+8504368|Gaia DR2 573570003093582592,573570003093582592,573570003093582592,461597299
Cl* NGC 188 PKM 8188,4924321,2018A&A...616A..10G,10.36089147861,84.91808022032,2020yCat.1350....0G,0.3901,0.17579999566078186,2020yCat.1350....0G,-2.292,-1.015,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573555430267280896|TIC 461599024|Cl* NGC  188    PKM    8188|Cl* NGC  188    SMV    5097|2MASS J00412679+8455051|Gaia DR2 573555430267280896,573555430267280896,573555430267280896,461599024
Gaia EDR3 573621400963999232,14748454,2018A&A...616A..10G,5.8134453415200005,85.19135809548,2020yCat.1350....0G,0.2379,0.22020000219345093,2020yCat.1350....0G,-2.125,-1.442,3.0,2020yCat.1350....0G,,,,Gaia EDR3 573621400963999232|Gaia DR2 573621400963999232,573621400963999232,573621400963999232,nan
